Z_COE,T_COE,NIVEL_AE_COE,Z_INFO,T_INFO,NIVEL_AE_INFO,Z_TE,T_TE,NIVEL_AE_TE,AE_Total,T,Nivel_AE_TOTAL,O,C,E,A,N,GENERO,CARRERA,EDAD,CIUDAD,CIVIL,HIJOS,VIVES,NUM_HIJO,PREPA,MOD_PREPA,INGRESOS,HA_TRABAJO,TRABAJO_ACTUAL,PAPAS_TRABAJO,PAPAS_NEGOCIO,COMPU,INTERNET,FORM_LABORAL,BUENAS_RELACIONES,COMPROMISO_TIEMPO,ESCUCHAR_SUGERENCIAS,COLABORAR_AREAS,RESPETAR_DIFERENTES,REALIZAR_CARGA,DISTANCIA_DISTRACCION,ESCUCHAR_DESACUERDO,COMUNICAR_INCONFORMIDADES,COLABORAR_URGENTE,PERSONAS_DIFERENTES,DISTANCIA_TIEMPO,APERTURA_CONFLICTOS,CLIMA_PRESION,PARTICIPAR_PLANIFICACION,RESPETAR_TIEMPOS,RELACION_DESAGRADO,INTEGRARME_EQUIPO,CONFIAR_COMPAÑEROS,INTEGRAR_IDEAS,ESCUCHAR_PTO_DISTINTO,IDENTIFICAR_MITURNO,IDEAS_ENTENDIBLE_IDIOMA,SIN_MALASPALABRAS,PERDERSE_DISCURSO_HABLAR,ORGANIZAR_IDEAS,MULETILLAS_HABLAR,BARBARISMOS_HABLAR,REDUNDANTE_PUBLICO,EXPONER_SINAPOYO,CONTACTO_VISUAL,EXPRESION_SEGURIDAD,POSTURA_ADECUADA,VELOCIDAD_HABLA,VOLUMEN_VOZ,REDACTAR_REMITENTE,ERROR_GRAMATICAL,ESCRIB_ENTENDIBLE_IDEAS,ESCRIB_ORDEN_SECUENCIA,SIN_AUTOCORRECTOR,SIN_TECNICISMOS,CORREO_CONDENSADO,ORTOGRAF_TIC,ASPECTO_VIDEO,RESPONDER_ATIEMPO_TIC,BUSQUEDA_PROFUNDA,PREGUNTAS_PERSONAS,TERMINOS_CLAROS,CONOCER_FUENTES,BUSQUEDA_ESPECIALIZADA,ALMACENAR_INFORMACION,APLICACIONES_VISUALIZAR,ADAPTAR_BUSQUEDA,UTILIZAR_BUSCADORES,COMPARAR_INFORMACION,CONFIRMAR_INFORMACION,VALIDAR_REMITENTE,VALIDAR_AUTOR,ORDEN_FUENTES,IDENTIFICAR_ORGANIZAR,CLASIFICAR_CARPETAS,DIFERENTES_SITIOS,DESARROLLAR_PRESENTACIONES,USO_PARAFRASIS,INCORPORAR_INFORMACION
0.620734482,56.20734482,AE_Normal_COE,0.381841877,53.81841877,AE_Norm_INFO,-1.014137214,39.85862786,AE_BAJA_TE,0.051391548,50.51391548,AE_Normal,70,55,30,85,20,F,Dentista,23,Mexico,Soltero,No,Padres,Unico,Publica,Escolarizada,10000a18000,No,No,si,No,si,Buenas,si,6,5,9,6,8,6,9,6,9,9,10,10,6,5,6,9,5,6,6,5,8,10,10,9,7,9,7,10,10,8,9,9,10,9,10,8,8,8,7,9,9,10,10,10,10,6,10,10,8,10,10,10,8,6,8,10,8,10,9,10,8,10,10,9,7
0.068248294,50.68248294,AE_Normal_COE,0.729365769,57.29365769,AE_Norm_INFO,0.274844075,52.74844075,AE_NORM_TE,0.375349728,53.75349728,AE_Normal,50,70,45,75,65,M,Dentista,22,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,10000a18000,si,No,si,si,si,Buenas,si,6,9,9,9,8,10,9,10,9,10,9,7,9,7,9,8,9,7,9,9,9,9,9,10,8,8,5,9,8,8,8,5,8,7,6,9,10,9,9,10,8,9,10,9,7,3,9,9,10,10,10,10,10,10,10,10,10,9,10,8,10,10,10,7,10
0.458238544,54.58238544,AE_Normal_COE,0.077758471,50.77758471,AE_Norm_INFO,0.856964657,58.56964657,AE_NORM_TE,0.537328818,55.37328818,AE_Normal,60,45,45,15,85,F,Dentista,20,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,10000a18000,si,No,si,si,si,Buenas,si,9,10,10,9,9,10,8,9,10,10,10,9,9,9,9,10,9,9,9,9,10,9,9,10,8,8,8,9,9,8,9,8,8,8,7,9,9,9,9,8,9,9,10,10,9,8,9,8,8,8,8,9,8,9,9,8,9,9,8,8,9,9,9,8,9
1.465713357,64.65713357,AE_Alta_COE,1.33753258,63.3753258,AE_Alta_INFO,1.439085239,64.39085239,AE_ALTA_TE,1.627006332,66.27006332,AE_Alta,65,90,45,85,50,M,Dentista,21,CDMX,Soltero,No,Padres,Mayor,Publica,Escolarizada,10000a18000,No,No,si,No,si,Buenas,si,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-0.841728957,41.58271043,AE_Normal_COE,-0.6607298,43.392702,AE_Norm_INFO,-0.182536383,48.17463617,AE_NORM_TE,-0.670151671,43.29848329,AE_Normal,20,55,45,50,65,F,Dentista,22,Guerrero,Soltero,No,Solo,Mayor,Publica,Escolarizada,4500a9000,No,No,si,No,si,Regulares,si,8,9,9,9,9,8,5,7,7,9,7,7,9,7,8,9,9,9,8,8,8,7,7,10,8,6,5,6,7,7,6,7,7,7,5,7,8,8,8,7,7,8,8,8,7,6,9,6,9,6,10,10,9,7,7,9,8,9,7,7,5,6,8,8,7
-0.419239519,45.80760481,AE_Normal_COE,-1.963944396,30.36055604,AE_Baja_INFO,0.066943867,50.66943867,AE_NORM_TE,-0.832130761,41.67869239,AE_Normal,30,70,55,20,50,F,Dentista,22,Mexico,Soltero,No,Padres,menor,Publica,Escolarizada,4500a9000,No,No,si,No,si,Regulares,No,7,10,8,6,9,10,10,10,8,10,7,7,9,7,8,8,7,10,7,9,10,9,8,7,10,9,8,5,7,7,5,8,9,8,8,8,8,8,7,6,5,7,9,8,8,3,6,7,7,5,4,3,3,4,10,10,8,7,7,8,5,8,6,5,7
-1.296717582,37.03282418,AE_Baja_COE,-0.573848827,44.26151173,AE_Norm_INFO,-0.847817048,41.52182952,AE_NORM_TE,-1.082462082,39.17537918,AE_Baja,65,20,10,35,90,F,Dentista,23,CDMX,Soltero,No,familiar,Mayor,Publica,Escolarizada,4500a9000,No,No,si,si,si,Regulares,si,6,8,7,8,8,4,7,8,6,9,8,6,7,7,8,7,7,9,8,7,9,9,6,10,8,7,8,7,8,9,6,7,7,8,8,6,0,6,7,0,6,8,0,9,6,10,9,8,8,8,9,7,4,6,7,8,7,7,8,8,7,8,8,9,9
-0.451738707,45.48261293,AE_Normal_COE,-0.182884448,48.17115552,AE_Norm_INFO,0.316424116,53.16424116,AE_NORM_TE,-0.154763658,48.45236342,AE_Normal,5,5,45,5,50,F,Dentista,21,Mexico,Soltero,No,Padres,menor,Publica,Escolarizada,4500a9000,No,No,si,si,si,Buenas,si,10,9,9,9,8,8,8,8,8,8,8,9,9,8,8,10,9,9,10,8,10,9,8,10,7,8,6,8,6,8,8,5,7,6,7,7,7,8,8,7,8,7,8,10,8,8,8,8,9,8,9,8,9,9,8,9,8,8,8,7,8,7,9,8,8
0.393240169,53.93240169,AE_Normal_COE,0.121198957,51.21198957,AE_Norm_INFO,0.274844075,52.74844075,AE_NORM_TE,0.31644824,53.1644824,AE_Normal,5,20,85,20,99,F,Dentista,21,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,10000a18000,si,si,si,si,si,Buenas,No,9,9,9,8,9,8,9,9,9,8,9,8,9,9,9,8,8,8,8,9,9,9,9,9,8,8,8,9,9,9,9,8,8,9,9,9,9,9,9,8,9,8,9,9,8,8,8,9,8,9,8,9,8,8,8,9,8,8,9,9,9,9,9,9,9
-1.004224894,39.95775106,AE_Baja_COE,-1.268896612,37.31103388,AE_Baja_INFO,-0.182536383,48.17463617,AE_NORM_TE,-0.949933736,40.50066264,AE_Normal,5,70,5,10,80,M,Dentista,22,Mexico,Soltero,No,Padres,medio,Publica,Escolarizada,10000a18000,No,No,si,si,si,Buenas,No,8,5,9,9,10,7,7,10,8,8,8,9,9,8,6,7,8,8,8,9,8,7,8,7,5,8,6,9,9,6,8,5,5,5,7,8,7,8,5,6,7,7,7,8,8,6,7,8,5,5,5,6,8,8,8,7,8,8,8,8,7,7,6,7,7
0.555736107,55.55736107,AE_Normal_COE,0.642484796,56.42484796,AE_Norm_INFO,0.773804574,57.73804574,AE_NORM_TE,0.743484023,57.43484023,AE_Normal,80,85,5,50,99,F,Dentista,21,Michoacan,Soltero,No,Padres,medio,Publica,Escolarizada,4500a9000,si,si,si,si,si,Buenas,si,9,10,9,10,9,8,10,10,7,9,9,10,9,10,8,10,10,9,8,10,9,10,10,9,10,7,8,10,9,5,10,9,8,8,10,10,9,10,10,9,9,6,10,10,7,10,10,8,10,9,10,9,9,7,10,9,8,10,8,8,10,9,10,9,10
1.075723107,60.75723107,AE_Alta_COE,1.163770634,61.63770634,AE_Alta_INFO,1.272765073,62.72765073,AE_ALTA_TE,1.332498896,63.32498896,AE_Alta,60,5,70,85,50,F,Dentista,20,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,4500a9000,No,No,si,No,si,Buenas,No,10,10,10,10,10,9,9,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,9,9,9,10,9,10,10,9,9,9,10,9,10,9,9,10,9,10,10,10,9,10,10,10,9,10,10,10,10,8,10,10,10,10,10,10,10,10,10,9,9
-1.036724082,39.63275918,AE_Baja_COE,0.512163336,55.12163336,AE_Norm_INFO,0.066943867,50.66943867,AE_NORM_TE,-0.272566632,47.27433368,AE_Normal,35,20,30,10,35,M,Dentista,22,Mexico,Soltero,No,Padres,medio,Privada,Escolarizada,30000a40000,No,No,si,No,si,Buenas,No,9,10,8,10,10,10,5,10,5,5,10,5,10,10,5,10,10,10,10,5,10,10,5,10,5,5,5,5,10,5,10,7,10,5,5,5,5,5,5,5,5,10,8,8,10,10,10,10,10,10,10,10,10,10,10,10,5,5,10,10,10,10,5,5,10
1.140721482,61.40721482,AE_Alta_COE,-0.704170287,42.95829713,AE_Norm_INFO,1.064864865,60.64864865,AE_ALTA_TE,0.655131792,56.55131792,AE_Normal,50,70,30,35,5,F,Dentista,22,CDMX,Soltero,No,Padres,Mayor,Privada,Escolarizada,4500a9000,No,No,si,No,si,Regulares,No,10,10,10,10,10,9,10,9,9,9,10,9,9,9,9,10,10,10,10,9,10,10,9,10,10,9,8,10,10,10,10,9,9,9,9,9,10,10,10,10,10,10,10,10,9,2,9,7,5,8,8,5,6,8,8,9,10,9,8,8,9,8,8,9,8
-1.394215145,36.05784855,AE_Baja_COE,-1.225456125,37.74543875,AE_Baja_INFO,-0.307276507,46.92723493,AE_NORM_TE,-1.156088941,38.43911059,AE_Baja,60,70,85,20,65,M,Dentista,37,CDMX,Casado,No,Pareja,medio,Privada,Escolarizada,menos4000,si,No,si,si,si,Buenas,No,10,10,10,5,10,10,8,10,5,5,5,5,10,10,8,10,10,5,5,7,10,8,7,8,5,5,5,10,5,5,8,7,5,5,5,5,5,5,5,7,7,5,8,10,7,7,10,5,5,10,10,7,7,5,7,8,8,7,5,7,7,7,8,5,5
0.685732857,56.85732857,AE_Normal_COE,0.555603823,55.55603823,AE_Norm_INFO,0.856964657,58.56964657,AE_NORM_TE,0.80238551,58.0238551,AE_Normal,50,10,10,85,90,F,Dentista,21,CDMX,Soltero,No,Padres,menor,Publica,Escolarizada,4500a9000,No,No,No,si,si,Regulares,si,10,10,10,8,9,10,9,9,10,10,9,10,9,9,9,9,9,9,9,9,9,10,10,10,8,9,8,10,9,8,9,9,9,8,9,10,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,8,10,9,9,9,9,9,9,9,9,9,9
1.075723107,60.75723107,AE_Alta_COE,0.816246742,58.16246742,AE_Norm_INFO,-1.554677755,34.45322245,AE_BAJA_TE,0.213370638,52.13370638,AE_Normal,99,10,85,95,50,M,Dentista,25,Mexico,Soltero,No,Padres,menor,Publica,Escolarizada,4500a9000,si,No,si,No,si,Regulares,No,5,9,9,10,6,9,1,9,5,9,10,0,5,10,10,2,2,9,2,6,7,7,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,9,10,9,9,10,10,10,10,10,10,10,8,9,9,9,10,10,10,10
0.913227169,59.13227169,AE_Normal_COE,1.163770634,61.63770634,AE_Alta_INFO,1.272765073,62.72765073,AE_ALTA_TE,1.258872037,62.58872037,AE_Alta,65,85,85,95,25,F,Dentista,20,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,si,No,si,si,si,Regulares,No,10,10,10,10,10,10,8,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,7,10,9,9,5,10,10,10,10,10,10,9,10,10,10,9,8,10,9,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10
1.335716607,63.35716607,AE_Alta_COE,0.685925282,56.85925282,AE_Norm_INFO,1.231185031,62.31185031,AE_ALTA_TE,1.273597408,62.73597408,AE_Alta,40,10,55,20,50,F,Dentista,21,Mexico,Soltero,No,familiar,menor,Publica,Escolarizada,menos4000,No,No,si,si,si,Buenas,si,10,10,10,10,10,9,10,10,10,9,10,10,10,9,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,9,10,10,10,10,8,10,9,9,10,9,10,10,5,10,10,8,9,9,10,9,9,10,10,10
-1.946701332,30.53298668,AE_Baja_COE,-1.963944396,30.36055604,AE_Baja_INFO,-0.889397089,41.10602911,AE_NORM_TE,-1.862906788,31.37093212,AE_Baja,60,70,99,65,90,F,Dentista,22,CDMX,Soltero,No,Padres,Unico,Publica,Escolarizada,4500a9000,No,No,si,si,si,Buenas,No,8,9,8,8,10,8,8,8,8,8,9,8,7,7,7,8,5,5,0,5,7,8,8,8,2,5,5,10,6,5,4,1,0,0,0,7,8,7,7,7,7,7,6,10,10,6,10,6,4,7,6,9,8,6,6,5,5,5,5,6,6,6,6,6,5
-1.394215145,36.05784855,AE_Baja_COE,-1.572980017,34.27019983,AE_Baja_INFO,-1.388357588,36.11642412,AE_BAJA_TE,-1.656751583,33.43248417,AE_Baja,30,95,15,50,20,M,Dentista,19,Mexico,Soltero,No,Padres,menor,Publica,Escolarizada,4500a9000,No,No,si,No,si,Regulares,No,4,8,9,10,8,10,3,9,2,9,10,9,3,3,6,8,3,4,7,7,9,6,8,7,5,6,5,9,9,4,6,6,4,6,8,8,8,4,7,9,4,6,8,6,4,6,9,6,7,8,7,9,6,7,9,9,5,3,8,8,8,6,7,2,2
0.848228794,58.48228794,AE_Normal_COE,1.076889661,60.76889661,AE_Alta_INFO,1.272765073,62.72765073,AE_ALTA_TE,1.199970549,61.99970549,AE_Alta,85,85,75,65,25,F,Dentista,21,CDMX,Soltero,No,Padres,menor,Publica,Escolarizada,menos4000,No,No,No,si,si,Buenas,si,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,7,8,9,10,8,8,10,7,8,8,9,10,10,10,10,10,10,9,10,10,10,10,9,10,8,10,10,10,8,8,10,10,10,10,10,10,10,10,10,10,10
1.238219045,62.38219045,AE_Alta_COE,0.772806255,57.72806255,AE_Norm_INFO,1.148024948,61.48024948,AE_ALTA_TE,1.229421293,62.29421293,AE_Alta,85,90,70,90,35,F,Dentista,21,Guerrero,Soltero,No,Solo,medio,Publica,Escolarizada,4500a9000,No,No,si,No,si,Buenas,si,10,10,10,9,10,10,10,10,10,10,9,9,9,10,10,10,10,9,9,9,10,10,10,10,9,10,10,10,10,10,9,9,9,10,10,10,9,10,9,9,10,10,10,10,10,8,9,10,8,10,10,10,9,8,10,10,9,8,10,10,10,10,9,9,9
0.555736107,55.55736107,AE_Normal_COE,0.555603823,55.55603823,AE_Norm_INFO,-0.057796258,49.42203742,AE_NORM_TE,0.419525843,54.19525843,AE_Normal,5,35,45,65,10,F,Dentista,24,Mexico,Union_libre,si,Pareja,medio,Publica,Escolarizada,10000a18000,si,si,si,No,si,Regulares,No,9,10,7,8,8,6,6,8,5,10,9,9,7,10,7,9,10,10,9,7,10,10,9,10,8,9,9,10,10,10,5,5,7,6,10,9,9,9,9,9,9,10,10,10,10,9,8,7,10,10,10,10,10,8,9,10,10,10,9,9,7,8,10,10,7
2.14337495,71.4337495,AE_Alta_COE,0.825881115,58.25881115,AE_Norm_INFO,0.987861272,59.87861272,AE_NORM_TE,1.527802452,65.27802452,AE_Alta,30,90,10,70,40,F,Medicina,22,CDMX,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,No,No,si,No,si,Regulares,No,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,37,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10
-0.031413613,49.68586387,AE_Normal_COE,-0.015781168,49.84218832,AE_Norm_INFO,-0.457225434,45.42774566,AE_NORM_TE,-0.159886303,48.40113697,AE_Normal,50,35,50,55,40,F,Medicina,22,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,4500a9000,No,si,No,si,si,Buenas,No,8,10,9,8,8,9,8,9,9,9,9,9,9,9,9,9,8,9,8,9,9,9,9,9,8,8,8,9,9,9,9,9,8,9,9,9,10,10,9,8,8,9,9,9,10,9,8,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9
0.935159082,59.35159082,AE_Normal_COE,-0.331404524,46.68595476,AE_Norm_INFO,0.872254335,58.72254335,AE_NORM_TE,0.568484633,55.68484633,AE_Normal,85,80,95,55,85,F,Medicina,24,CDMX,Soltero,No,Padres,medio,Privada,Escolarizada,menos4000,si,si,No,si,si,Regulares,si,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,9,9,10,10,10,9,10,9,8,8,9,9,9,2,9,9,9,6
-1.118807894,38.81192106,AE_Baja_COE,-0.64702788,43.5297212,AE_Norm_INFO,-1.324277457,36.75722543,AE_BAJA_TE,-1.119204122,38.80795878,AE_Baja,40,80,20,40,85,F,Medicina,22,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,No,No,No,si,si,Buenas,No,9,10,9,9,9,7,5,9,8,9,10,6,7,9,9,10,8,7,3,7,8,8,8,9,8,9,6,9,9,9,5,8,7,8,8,7,9,7,6,9,8,8,8,8,6,5,8,8,8,8,9,9,8,9,9,9,9,9,9,9,8,9,9,8,8
-0.192509062,48.07490938,AE_Normal_COE,-1.330878485,36.69121515,AE_Baja_INFO,-1.150867052,38.49132948,AE_BAJA_TE,-0.888257239,41.11742761,AE_Normal,60,25,80,55,55,F,Medicina,22,CDMX,Soltero,No,familiar,menor,Publica,Escolarizada,30000a40000,No,si,si ,No,si,Buenas,No,8,9,8,8,8,9,9,8,8,9,8,9,7,8,8,8,7,9,7,8,7,10,8,9,8,8,7,10,9,9,9,8,9,8,8,9,10,9,8,10,9,10,9,9,8,5,8,8,8,7,8,7,6,7,10,10,8,8,8,8,7,8,8,8,8
0.975432944,59.75432944,AE_Normal_COE,1.036296686,60.36296686,AE_Alta_INFO,0.930057803,59.30057803,AE_NORM_TE,1.065908687,60.65908687,AE_Alta,15,10,50,40,85,F,Medicina,25,Mexico ,Soltero,No,Padres,menor,Publica,Escolarizada,4500a9000,si,si,si,No,si ,Buenas,si,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-0.273056786,47.26943214,AE_Normal_COE,0.931088901,59.31088901,AE_Norm_INFO,0.40982659,54.0982659,AE_NORM_TE,0.319772606,53.19772606,AE_Normal,60,25,50,25,10,F,Medicina,23,CDMX,Soltero,No,Padres,Mayor,Publica,Escolarizada,4500a9000,No,No,si,No,si,Buenas ,si,10,10,10,10,10,9,10,10,10,10,10,9,9,8,9,10,8,9,9,10,10,10,10,9,7,8,7,10,8,9,7,8,7,7,8,8,10,10,9,8,9,9,9,10,9,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10
0.73378977,57.3378977,AE_Normal_COE,0.615465544,56.15465544,AE_Norm_INFO,0.987861272,59.87861272,AE_NORM_TE,0.834961805,58.34961805,AE_Normal,85,5,70,90,70,F,Medicina,22,CDMX,Soltero,No,Padres,Unico,Publica,Escolarizada,4500a9000,No,si,si,si,si ,Buenas ,No,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,9,9,9,9,10,10,9,10,10,10,9,10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-3.37414418,16.2585582,AE_Baja_COE,-4.381904261,6.180957391,AE_Baja_INFO,-3.983236994,10.16763006,AE_BAJA_TE,-4.192574169,8.074258305,AE_Baja,70,99,50,15,40,F,Medicina,24,Mexico,Union_libre,si,familiar,menor,Publica,Escolarizada,menos4000,No,No,si,No,si,Regulares,si,5,10,10,5,5,5,5,10,5,10,5,5,5,5,5,5,5,2,2,5,5,10,7,7,2,2,3,3,5,5,5,4,4,4,4,4,4,4,5,10,10,8,8,8,8,1,5,5,4,4,4,4,4,2,5,8,8,7,6,5,5,5,5,5,5
1.015706806,60.15706806,AE_Alta_COE,0.878485008,58.78485008,AE_Norm_INFO,0.930057803,59.30057803,AE_NORM_TE,1.030378398,60.30378398,AE_Alta,25,35,70,40,10,F,Medicina,23,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,si,No,No,si,si,Buenas,No,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10
0.129681836,51.29681836,AE_Normal_COE,-0.120988953,48.79011047,AE_Norm_INFO,0.467630058,54.67630058,AE_NORM_TE,0.159886303,51.59886303,AE_Normal,25,60,20,15,40,F,Medicina,23,CDMX,Soltero,No,Padres,Mayor,Publica,Escolarizada,10000a18000,No,No,si,No,si,Buenas,si,10,10,10,10,10,9,9,10,9,10,10,9,9,10,10,10,9,9,9,9,9,10,10,10,9,9,9,10,10,9,7,8,8,8,9,9,9,9,9,8,8,10,10,10,9,8,10,9,8,8,8,10,10,8,9,10,9,9,8,8,9,9,10,9,9
0.37132501,53.7132501,AE_Normal_COE,-0.64702788,43.5297212,AE_Norm_INFO,0.005202312,50.05202312,AE_NORM_TE,-0.053295434,49.46704566,AE_Normal,60,95,20,40,70,F,Medicina,21,Mexico,Soltero,No,Padres,medio,Publica,Escolarizada,4500a9000,No,No,No,No,si,Buenas,No,8,10,10,10,10,10,10,10,10,10,10,7,9,9,9,10,9,8,6,8,8,9,9,9,10,10,9,10,10,10,10,10,10,8,10,10,7,9,9,10,10,10,10,8,7,9,9,9,6,9,9,9,9,6,9,10,10,10,10,9,7,5,8,7,8
1.096254531,60.96254531,AE_Alta_COE,1.036296686,60.36296686,AE_Alta_INFO,0.930057803,59.30057803,AE_NORM_TE,1.119204122,61.19204122,AE_Alta,85,90,50,55,70,F,Medicina,22,CDMX,Soltero,No,Padres,Mayor,Publica,Escolarizada,4500a9000,No,No,si,si,si,Buenas,No,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0.00886025,50.0886025,AE_Normal_COE,-0.120988953,48.79011047,AE_Norm_INFO,-0.688439306,43.11560694,AE_NORM_TE,-0.248712027,47.51287973,AE_Normal,60,25,30,95,70,M,Medicina,25,Mexico,Casado,No,Pareja,Mayor,Publica,Escolarizada,10000a18000,si,si,No,No,si,Buenas,No,7,7,8,9,9,8,7,9,8,10,8,10,9,9,8,10,9,10,7,9,8,9,9,9,8,8,7,10,7,9,10,9,9,9,10,7,10,10,10,10,7,10,10,9,9,8,9,7,9,8,8,10,10,10,10,9,8,8,8,8,10,8,10,10,10
0.894885219,58.94885219,AE_Normal_COE,0.510257759,55.10257759,AE_Norm_INFO,0.872254335,58.72254335,AE_NORM_TE,0.834961805,58.34961805,AE_Normal,50,35,50,90,10,F,Medicina,22,Mexico,Soltero,No,Padres,medio,Publica,Escolarizada,4500a9000,No,si,si,si,si,Buenas,No,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,6,8,9,9,10,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10
1.096254531,60.96254531,AE_Alta_COE,0.72067333,57.2067333,AE_Norm_INFO,0.698843931,56.98843931,AE_NORM_TE,0.941552674,59.41552674,AE_Normal,30,10,70,40,70,F,Medicina,22,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,4500a9000,si,si,si,si,si,Buenas ,si,10,10,9,9,9,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,9,9,9,10,9,10,10,10,10,10,10,10,10,10,10,10
0.612968184,56.12968184,AE_Normal_COE,1.036296686,60.36296686,AE_Alta_INFO,0.583236994,55.83236994,AE_NORM_TE,0.799431515,57.99431515,AE_Normal,25,60,50,25,40,M,Medicina,24,CDMX,Union_libre,No,Padres,Unico,Publica,Escolarizada,4500a9000,si,si,No,No,si,Buenas,No,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,8,10,10,8,10,8,9,9,9,10,10,10,10,10,10,9,9,10,9,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-0.273056786,47.26943214,AE_Normal_COE,-0.64702788,43.5297212,AE_Norm_INFO,0.06300578,50.6300578,AE_NORM_TE,-0.319772606,46.80227394,AE_Normal,50,15,30,70,55,F,Medicina,23,CDMX,Soltero,No,Padres,menor,Publica,Escolarizada,menos4000,No,No,No,No,si,Buenas,No,10,10,10,10,10,10,8,9,9,9,10,9,9,9,10,8,9,8,8,9,10,9,10,10,9,9,9,8,9,9,8,8,8,9,8,8,8,9,8,8,8,9,8,9,8,9,9,8,9,8,8,8,8,7,9,9,9,9,8,8,9,8,8,8,9
-0.152235199,48.47764801,AE_Normal_COE,-1.120462914,38.79537086,AE_Baja_INFO,-0.283815029,47.16184971,AE_NORM_TE,-0.532954344,44.67045656,AE_Normal,5,35,50,5,55,F,Medicina,21,Mexico,Soltero,No,Padres,medio,Publica,Escolarizada,4500a9000,No,No,si,No,si,Buenas,si,9,10,10,9,9,9,7,9,9,9,9,9,9,9,9,9,9,9,7,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,8,8,8,8,9,9,9,9,9,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
